,place_id,location_name,latitude,longitude,diesel,premium,regular
265,10265,ESTACION DE SERVICIO NORA SA DE CV,-98.39959,19.29887,21.59,21.97,20.23
266,10266,SAMUEL AGUIRRE OCHOA,-98.05261,18.19547,22.4,22.9,21.2
267,10267,SERVICIO SAN JOSE DEL CARACOL S.A DE C.V.,-102.3267,20.51744,21.7,22.3,20.25
268,10268,BURGOS PLUS GASOLINERAS S.A. DE C.V.,-98.29333,26.04351,21.69,19.28,16.68
269,10269,VALORES ENERGETICOS SA DE CV,-99.23605,18.97375,21.75,22.83,21.25
270,10270,"SERVICIO IZVAROCO, S.A. DE C.V.",-99.46231,19.28265,21.79,22.49,20.79
271,10271,ESTACION DE SERVICIO LA SEXTA SA DE CV,-98.3934,19.28117,21.59,21.97,20.23
272,10272,ENRIQUE MONTES TREJO,-99.90474,20.66829,20.9,21.4,19.5
273,10273,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-103.4196,25.57146,,22.99,20.69
274,10274,DESARROLLADORA DE SERVICIOS OMEGA SA DE CV,-98.80588,19.55282,21.94,22.75,20.94
275,10275,"Abastecedora Aeropuerto, S.A. de C.V.",-97.49561,20.59154,22.44,22.42,21.13
276,10276,ROJAS PALLARES ULTRASERVICIO SA DE CV,-100.4792,21.09589,19.7,18.65,18.65
277,10277,"GASOTECH, S.A. DE C.V.",-96.73136,18.81524,21.45,21.59,19.99
278,10278,ALEJANDRO MARIO OCHOA FRAGOSO,-99.02684,19.62531,21.89,22.69,20.79
279,10279,OCTAVIO ENRIQUE LLANO ALVERDE,-111.093,27.94486,22.89,,21.69
280,10280,"SERVICIO RIVENI, S.A. DE C.V.",-103.0382,23.14095,20.98,,19.98
281,10281,"GRUPO OCTANO, S.A. DE C.V.",-103.4647,19.69313,22.39,22.59,21.49
282,10282,"Estacion de Servicio Camaisa, S.A. de C.V.",-96.71217,17.03659,23.08,23.19,21.68
283,10283,"GASOLINERA MILENIUM 3000, S.A. DE C.V.",-98.94662,18.83261,,22.19,20.32
284,10284,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-105.1615,27.67807,22.19,22.69,21.15
285,10285,"Aras Los Reyes, S.A. de C.V.",-98.93501,19.3919,,21.99,19.69
286,10286,"SERVICIO DEL ROSARIO, S.A. DE C.V. ",-105.8638,23.00066,22.97,23.4,21.5
287,10287,HIDROCARBUROS HANDALL SA DE CV (10988),-88.27953,18.51289,,21.59,20.19
288,10288,SERVICIO EN GUERRERO NORTE SA DE CV ,-100.3099,25.70564,22,23.3,21.5
289,10289,GASOLINERA OMEGA MATEHUALA II SA DE CV ,-100.6074,23.6184,23.32,23.6,21.74
290,10290,"Promoción, Servicios y Venta de Combustibles Tepot",-99.23365,19.70366,21.65,22.19,20.13
291,10291,COMBUSTIBLES PELAYO SA DE CV,-103.4935,20.31965,21.4,22.3,21.1
292,10292,SERVICIOS GASKO SA DE CV ,-116.9003,32.53007,19.97,20.97,18.77
293,10293,MTC Servicio y Gas SA de CV,-99.69447,19.36771,20.99,21.79,19.59
294,10294,"Parador Covadonga, S.A de C.V.",-99.22479,19.08495,21.95,20.48,20.6
295,10295,SERVICIO LA LOM SA DE CV,-98.67554,19.91081,21.4,21.39,19.25
296,10296,SERVICIO IXTACUIXTLA S.A. DE C.V.,-98.40098,19.3029,21.69,,20.09
297,10297,Super Servicio la Guasima S. de R.L. de C.V.,-97.2514,20.53964,16.59,,21.45
298,10298,SERVICIOS FUYIVARA SA DE CV ,-100.9467,25.42961,20.4,20.99,18.99
299,10299,LUIS MARIANO AMEZCUA SANCHEZ,-102.7166,20.05557,,23.15,21.12
300,10300,GAS NUEVO MILENIO S.A. DE C.V.,-100.2593,25.75174,,23.19,20.99
301,10301,GERARDO CESAR PEREZ GONZALEZ,-103.3215,25.53497,20.26,19.99,17.99
302,10302,COMBUSTIBLES Y LUBRICANTES FRANKIE S.A. DE C.V. ,-103.4753,25.5969,20.26,21.99,19.59
303,10303,URZUGAS SA DE CV ,-97.69217,20.4711,21.95,22.15,20.85
304,10304,JUAN CARLOS TORRES TORRES,-98.47523,18.59381,22.2,22.45,20.8
305,10305,Combustibles y Lubricantes Moctezuma S de RL de CV,-101.0824,22.73988,22.32,23.44,21.3
306,10306,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-103.545,20.43668,22.45,22.99,21.39
307,10307,"GASOLINERA LOS PAJARITOS, S.A. DE C.V.",-97.85223,22.25618,18.22,18.35,17.99
308,10308,"GASOLINERAS FAST DE OCCIDENTE, S. DE R.L. DE C.V.",-103.4044,20.53838,21.8,22.5,20.5
309,10309,GASOLINERA VILLA VERDE S.A. DE C.V.,-98.16064,19.05992,21.41,21.71,19.35
310,10310,"ENERGETICOS DEL ALTIPLANO, S.A. DE C.V.",-100.201,25.7733,21.89,22.99,20.59
311,10311,ESTACION DE SERVICIO SAN DIONISIO SA DE CV,-96.40337,16.80354,22.89,22.89,21.39
312,10312,JORGE JOSE MAGALLANES HERNANDEZ,-109.1709,25.94469,21.58,,20.85
313,10313,GERARDO CESAR PEREZ GONZALEZ,-103.4173,25.53845,,21.39,19.59
314,10314,MARCELINO CANTELI FUENTE,-98.88262,19.50865,21.6,22.6,20.4
315,10315,"AUTOSERVICIO BENITEZ, SA DE CV",-116.9346,32.47264,,21.99,19.89
316,10316,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-102.2864,21.814,21.85,23.2,21.25
317,10317,VALCOOP Y ASOCIADOS SA DE CV,-99.98141,20.41118,20.7,21.75,19.75
318,10318,"Servicios Tlaxcala, S.A.",-98.2405,19.30399,,18.55,18.55
319,10319,ISABEL LUIS GARCIA,-97.89658,18.91106,20.99,21.6,19.8
320,10320,GIOVANNI MEREDITH MEZA VIRRUETA,-102.0649,19.17527,21.86,23.26,21.2
321,10321,GI POWER GROUP S.A DE C.V,-105.4657,28.19772,,22.3,20.28
322,10322,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-105.1817,27.67681,22.19,22.69,21.15
323,10323,"SUPER MEXOLINA GRUPO GASOLINERO, S. DE R.L. DE C.V.",-115.523,32.64637,,20.09,18.39
324,10324,"GASOLINERA JUANACAXTLE, S.A. DE C.V.",-103.1434,20.56466,20.85,20.85,19.99
325,10325,VALCOOP Y ASOCIADOS SA DE CV,-103.2787,20.49825,22.18,23.22,20.78
326,10326,Estación de Servicio Lienzo Charro S. A. de C. V.,-100.2247,25.80531,21.75,23.25,21.65
327,10327,PETROPLAZAS S.A. DE C.V.,-108.9879,25.80228,22.26,23.79,21.7
328,10328,"SERVICIO PASO CARRETAS CUITLAHUAC, S.A. DE C.V.",-96.74052,18.8192,21.59,21.65,20.19
329,10329,"ESTACION DE SERVICIOS EL CAPITAN, SA DE CV ",-114.9014,31.11685,21.69,22.49,20.89
330,10330,SERVICIO AGUITAS S.A. DE C.V.,-102.307,21.85827,,21.45,19.35
331,10331,GASOLINERA CRISTAL SA DE CV,-93.74727,16.07976,,22.8,21.4
332,10332,ALICIA LAZO SORIA,-97.7792,16.80251,23.83,,22.3
333,10333,E.S.G.E.S. S.A DE C.V,-90.49229,19.85663,22.79,22.99,21.25
334,10334,CARLOS HERNAN FIGUEROA MARTINEZ,-88.25543,20.66751,22.46,22.46,21.16
335,10335,AUTO SERVICIO HERNÁNDEZ S.A. DE C.V.,-97.50099,25.84955,,18.7,16.99
336,10336,"GASOLINERA FOY CENTRO ALAMO, SA DE CV.",-97.67559,20.91238,,22.17,20.76
337,10337,SAVLOZ COMPANNY S.A. DE C.V. ,-103.2965,20.43201,22.5,23.37,21.12
338,10338,JOSE BERNARDO CUEVAS MARTINEZ,-100.4415,20.83416,22.81,23.3,20.29
339,10339,"GRUPO GASOLINERO DE REYNOSA, S.A. DE C.V.",-98.30743,26.04502,21.69,19.28,16.68
340,10340,SERVICIOS VIAL SA DE CV,-100.9639,29.32375,20.69,19.89,16.99
341,10341,"Servicios Gasa de Puebla, S. A. de C. V.",-98.16799,19.07727,18.24,16.92,14.86
342,10342,E.S.G.E.S. S.A DE C.V,-90.727,19.33648,22.97,22.99,21.35
343,10343,"GRUPO GONZALEZ BERRA, SA DE CV",-97.14453,19.2552,20.83,21.1,20.45
344,10344,AUTO SERVICIO DIAGONAL S.A. DE C.V.,-97.52798,25.88109,20.99,,15.99
345,10345,MULTISERVICIO GASOLINERO AJIL TEMOAYA S.A. DE C.V.,-99.60091,19.43711,21.99,22.35,20.42
346,10346,"Super Servicio Viaducto Elsa, S.A.",-99.13679,19.40448,,22.98,21.48
347,10347,"ESTACION DE SERVICIOS EL CAPITAN, SA DE CV ",-115.4797,32.61211,20.49,20.99,19.29
348,10348,SERVICIO CATALINA S.A. DE C.V.,-97.39455,18.47259,21.26,22,20.28
349,10349,SERVICIO LA GASO SA DE CV,-102.8026,21.77679,22.09,22.99,20.91
350,10350,"XO SERVICIO, S.A. DE C.V. ",-102.1455,22.00859,21.58,22.18,20.49
351,10351,"Gasolinera Acueducto Guadalupe, S.A. de C.V.",-99.15761,19.52753,,22.29,19.95
352,10352,"BELLAS ARTES GASOLINERA, SA DE CV",-115.3457,32.60231,20.9,21.3,19.2
353,10353,JOSE JUAN CORTES SANJINEZ,-99.2406,19.0479,22,22.46,20.49
354,10354,SERVICIO TEJUPILCO SA DE CV,-100.149,18.92121,24.57,24.37,22.69
355,10355,SUPERSERVICIO MORELOS DE CUAUTLA S.A.,-98.93568,18.8055,21.7,22.05,20.29
356,10356,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-106.1022,28.67678,22.15,22.79,20.59
357,10357,ALEJANDRO MARIO OCHOA FRAGOSO,-99.1395,19.4747,21.59,22.99,20.99
358,10358,JAG Autoservicios S.A. de C.V.,-109.449,27.05899,,23.2,21.9
359,10359,SERVICIO CHICONAHUTLA SA DE CV,-99.0015,19.63076,,21.91,19.99
360,10360,"SERVICIO CATTAR, S.A. DE C.V.",-98.79627,18.7188,21.99,21.99,20.35
361,10361,"GASOLINERIA SAN SEBASTIAN, S.A. DE C.V.",-102.3442,21.43133,19.99,22.19,19.49
362,10362,DEYANYRA CORDOVA DIAZ,-98.24132,18.9659,,22.1,19.65
363,10363,GAS NUEVO MILENIO S.A. DE C.V.,-100.1535,25.75644,21.89,23.79,21.93
364,10364,"GRUPO GASOLINERO DE REYNOSA, S.A. DE C.V.",-98.33653,26.04321,21.69,19.28,16.68
365,10365,SERVICOMBUSTIBLES INSURGENTES  S.A. DE C.V.,-88.32954,18.51872,21.13,21.3,19.99
366,10366,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-106.2265,28.86482,22.15,22.99,20.89
367,10367,GASOLINERAS BELLO S.A. DE C.V.,-97.40215,20.95551,,22.95,21.35
368,10368,MARIA ELENA BARRERA TERAN,-99.36474,18.72593,21.15,19.82,19.52
369,10369,GRUPO GASOLINERO SAMARA SA DE CV,-105.2809,20.73188,19.99,22.29,19.99
370,10370,SERVICIO LUX SA DE CV,-103.3315,20.66407,,22.6,19.99
371,10371,"GASMERAZ, S.A. DE C.V.",-99.01469,19.61467,20.69,21.69,19.59
372,10372,ANSELMA EDHIT HUESCA LAGUNES,-95.51301,18.62753,21.91,21.94,20.52
373,10373,"GRUPO GASOLINERO DE REYNOSA, S.A. DE C.V.",-98.44374,26.02685,21.69,19.28,16.68
374,10374,GRUPO GASOLINERO SAMARA SA DE CV,-105.4258,20.86236,20.99,22.29,20.89
375,10375,VERONICA TORRES BERRONES,-96.18166,19.15311,21.49,21.55,19.59
376,10376,"AUTOSERVICIO GASOLINERO MUÑOZ, S.A. DE C.V.",-101.9818,20.45756,21.55,22.29,20.22
377,10377,PETROPLAZAS S.A. DE C.V.,-107.6825,25.08725,21.99,23.49,20.59
378,10378,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",-103.4484,25.5395,,22.98,20.78
379,10379,"GASOLINERA FOY QUINTANA ROO, SA DE CV.",-97.67947,20.90572,22.05,22.2,20.77
380,10380,FELIPE SERGIO FLORES GARCIA,-97.46696,18.33293,21.88,21.99,20.55
381,10381,ESTACION TINIJARO SA DE CV ,-101.2581,19.69667,21.5,21.85,20.05
382,10382,SIERRA MADRE COMBUSTIBLES Y SERVICIOS S.A. DE CV.,-105.4681,25.11805,22.39,23.1,20.39
383,10383,"GASOLINERA TECOMAN, S.A. DE C.V.",-103.8371,18.86326,21.9,22.5,20.5
384,10384,"ESTACION DE SERVICIOS EL CAPITAN, SA DE CV ",-115.4526,32.60226,20.29,20.99,18.99
385,10385,ORBA GAS SA DE CV,-100.562,28.71538,20.59,18.29,15.69
386,10386,LEON SERGIO GONZALEZ DE LA VEGA,-100.1414,20.19171,22.09,,20.89
387,10387,ROSALIA LOPEZ MARIN,-100.5676,19.69112,,23.03,21.05
388,10388,SALYMA COMBUSTIBLES SA DE CV,-101.0442,17.32974,22.25,22.76,21.06
389,10389,ELMAN RODRIGUEZ GONZALEZ,-105.8127,27.44883,22.51,22.1,21.92
390,10390,SALVADOR NAVARRO CUETO,-104.4125,20.81273,20.55,20,19.75
391,10391,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-105.1703,27.6683,22.19,22.69,21.15
392,10392,"AUTO SERVICIO LA PIEDRERA, S.A. DE C.V.",-108.4624,25.56765,22.39,24.38,21.04
393,10393,"GASOLINERA TECOMAN, S.A. DE C.V.",-103.8839,18.92436,21.9,22.5,20.5
394,10394,SERVICIO RALI S.A. DE C.V.,-98.29254,26.05587,,18.78,16.85
395,10395,OSCAR JOAQUIN ASTORGA HERNANDEZ,-108.6204,26.4058,22.7,25.15,20.85
396,10396,RICARDO JACQUEZ PEREZ,-115.4637,32.6612,,20.79,18.45
397,10397,SERVICIO NAUTLA S.A DE C.V,-96.75052,20.19069,19.55,17.59,16.95
398,10398,CELEGAS SA DE CV,-96.6072,19.97307,22.89,22.79,21.19
399,10399,"SERVICIO LOS AGAVES, S.A. DE C.V.",-102.4997,20.55107,22.29,22.55,21.19
400,10400,"SERVICIOS ENERGETICOS EL TORREONSITO, S.A. DE C.V.",-103.3319,25.69355,20.26,21.39,18.79
401,10401,Briscan SA de CV,-101.7118,21.11167,,21.45,18.92
402,10402,Servicio Guerrero y Marte SA de CV,-99.14648,19.45104,,22.25,20.25
403,10403,AUTO SERVICIO HERNÁNDEZ S.A. DE C.V.,-97.52056,25.81018,21.79,18.7,16.99
404,10404,SUPER SERVICIO VALPARAISO SA DE CV,-94.5635,17.99567,21.42,21.14,19.59
405,10405,LAURA PATRICIA KARRAS LOPEZ,-101.7038,19.21506,22.99,22.96,21.97
406,10406,SERVICIO TOLEDO S.A. DE C.V.,-98.22254,19.09905,,21.65,19.83
407,10407,GRUPO DIVALA SA DE CV,-92.93517,17.97811,19.67,21.2,19.36
408,10408,"DISTRIBUIDORA Y COMERCIALIZADORA MERCANTIL DEL OCCIDENTE, S.A. DE C.V.",-105.2337,20.60199,21.99,23.15,21.19
409,10409,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.9907,25.38495,21.85,22.89,20.99
410,10410,GASOLINERA PRIZENA SA DE CV,-97.79366,17.65222,23.08,23.23,21.84
411,10411,E.S.G.E.S. S.A DE C.V,-95.02837,16.44185,21.99,21.99,19.99
412,10412,E.S.G.E.S. S.A DE C.V,-90.53471,19.83219,23.19,22.99,21.69
413,10413,CELEGAS SA DE CV,-96.61688,19.9127,22.89,22.79,21.19
414,10414,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-105.1511,27.67904,22.19,22.69,21.15
415,10415,ESPERANZA DURAN DURAN,-99.63074,19.34869,21.19,21.99,19.89
416,10416,"PETROMAX, S.A. DE C.V.",-103.4337,25.56874,21.99,22.99,20.19
417,10417,"JORIMAR GASOLINEROS, S.A. DE C.V.",-104.8302,21.49332,,22.2,19.69
418,10418,Combustibles lubricantes mago sa de cv,-98.29784,26.06066,,16.08,14.88
419,10419,GRUPO ENERGETICO LA PIRAMIDE S.A. DE C.V.,-93.34346,18.27626,21.85,21.79,20.15
420,10420,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-106.1332,28.67061,22.15,22.99,18.99
421,10421,ANTONIO PEÑA PERRONI,-96.60378,18.53296,23.6,23.35,22.2
422,10422,FELIX RUIZ GONZALEZ,-106.2646,27.0523,23.2,,21.8
423,10423,GASOLINERA ORION S.A. DE C.V.,-97.45564,20.52243,,22.39,21.18
424,10424,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",-102.9832,25.75844,,22.99,20.99
425,10425,E.S.G.E.S. S.A DE C.V,-90.55236,19.82633,22.99,22.99,21.67
426,10426,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-105.2007,27.85436,22.29,22.79,21.25
427,10427,Grupo Baguti S.A. de C.V.,-99.963,20.35793,21.19,22.4,19.89
428,10428,GASOLINERIA OSAL SA DE CV,-97.6241,20.74386,22.25,,22.3
429,10429,OPERADORA LUINTRA S.A. DE C.V.,-98.91632,19.22978,21.3,21.85,19.85
430,10430,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-106.105,28.71295,21.99,22.79,19.8
431,10431,"AUTO SERVICIO CASA MAGNA, S.A. DE C.V.",-115.385,32.60997,,20.99,18.99
432,10432,ORSAN DEL NORTE S.A. DE C.V.,-100.3279,25.738,21.88,22.69,20.65
433,10433,Grupo Gasolinero Flores de Tlalpizahuac SA de CV,-98.95011,19.33148,21.29,,19.99
434,10434,ESTACIONES DE SERVICIO PENINSULARES S.A. DE C.V.,-110.2177,23.46727,21.99,22.79,20.99
435,10435,"GASOLINERA EL SALVADOR, S.A. DE C.V.",-103.7205,21.01569,22.29,23.19,20.99
436,10436,"ESTACION DE SERVICIOS EL CAPITAN, SA DE CV ",-115.5052,32.62681,,20.99,18.99
437,10437,TERCER ANILLO SA DE CV,-102.3171,21.8858,,21.99,19.99
438,10438,"Servicio del Nordeste, S.A. de C.V.",-97.51617,25.8591,,17.29,16.29
439,10439,GI POWER GROUP S.A DE C.V,-105.3423,28.14606,22.24,22.57,20.85
440,10440,GASOLINERA FAJA DE ORO SA DE CV,-103.01,23.76915,21.98,23.18,21.98
441,10441,"GASOLINERA TECOMAN, S.A. DE C.V.",-103.8757,18.91973,,22.5,20.5
442,10442,ORSAN DEL NORTE S.A. DE C.V.,-100.4514,25.66188,21.94,23.75,21.8
443,10443,"GASOLINERA LAS PALMAS DE CUERNAVACA, S.A. DE C.V.",-99.2323,18.90645,21.4,21.99,19.9
444,10444,AUTO SERVICIO DIAGONAL S.A. DE C.V.,-97.45144,25.84245,20.99,17.45,16.99
445,10445,Combustibles de Tepehuanes S.A. de C.V.,-105.7172,25.32687,22.2,23,20.75
446,10446,"HIDROSINA PLUS, S.A.P.I. DE C.V.",-98.76154,20.09802,,21.99,20.49
447,10447,SERVICIO BUSTRI S.A. DE C.V.(E6814),-116.5899,31.86228,,21.8,19.7
448,10448,JOSE ELISEO ISAURO RAMIREZ SAUCE,-98.26559,19.08724,21.5,22.4,19.9
449,10449,CARLOS ALBERTO PASCUAL VILLANUEVA,-102.2856,21.68944,22.35,22.98,21.58
450,10450,AUTO SERVICIO HERNÁNDEZ S.A. DE C.V.,-97.5678,25.91543,20.89,18.7,15.99
451,10451,SERVICIOS SAN NICOLAS S.A. DE C.V. ,-99.23257,19.28438,21.88,,20.98
452,10452,SERVICIOS SIMPA SA DE CV,-99.15725,19.38929,,21.8,19.95
453,10453,COMBUSTIBLES DE RÍO BRAVO S.A. DE C.V.,-98.11867,25.91329,18.99,,17.15
454,10454,SERVICIOS FUYIVARA SA DE CV ,-101.0114,25.37819,18.39,20.99,18.99
455,10455,GI POWER GROUP S.A DE C.V,-105.2958,28.02931,22.24,22.57,20.85
456,10456,RAFAEL HERRERA BARRIGA,-101.4705,19.53451,22.81,22.8,20.99
457,10457,ROSALIA BORQUEZ FIGUEROA,-109.9488,31.32833,,,16.99
458,10458,HIDROGAS FRONTERA S.A. DE C.V.,-97.49068,25.85843,20.99,17.45,16.49
459,10459,SERVICIO MINERVA DE GUADALAJARA SA DE CV,-103.3883,20.67469,,22.8,20.7
460,10460,"COMBUSTIBLES ZAPATA, S. A. DE C. V.",-99.19905,18.84248,20.99,21.69,19.99
461,10461,BENSAA SA DE CV,-98.70649,19.98964,21.4,21.59,19.6
462,10462,BLANCA ARACELI REYES ZARZOSA,-101.9173,22.51732,22.19,,20.79
463,10463,"SERVICIO HORTA DE ENSENADA, SA DE CV",-115.943,30.56533,21.49,21.99,20.99
464,10464,LUIS ALBERTO RAMIREZ CAMELA,-98.25415,19.1008,21.5,22.4,19.9
465,10465,HERMENEGILDO LOPEZ ARMENTA,-98.50156,18.61515,22.2,22.35,20.8
466,10466,"JORIMAR GASOLINEROS, S.A. DE C.V.",-105.2762,20.71411,,22.29,19.99
467,10467,ROBERTO PIÑA ROMAN,-103.2281,25.53097,,21.39,19.39
468,10468,JAG Autoservicios S.A. de C.V.,-109.4333,27.07413,22.85,23.2,21.9
469,10469,"ESTACION DE SERVICIO LIBRAMIENTO, S.A. DE C.V.",-117.0231,32.45422,20.29,21.99,18.83
470,10470,"ESTACION DE SERVICIO EXPRESS, S.A. DE C.V.",-107.2142,24.4305,21.1,22.5,20.15
471,10471,TOMAS MENDEZ OVIEDO,-99.83547,21.67048,22.1,22.15,20.6
472,10472,GAS 4 ASOCIADOS S.A DE C.V,-103.3501,20.66868,,22.68,20.99
473,10473,CONSORCIO GASOLINERO ISTMO AMERICANO SA DE CV,-94.42896,18.15451,16.49,20.55,19.2
474,10474,SERVICIO TONAGAS SA DE CV,-103.2607,20.62871,21.5,21.9,19.99
475,10475,AUTOSERVICIO AVION SA DE CV,-98.88477,20.13576,20.7,21.3,19.29
476,10476,ROSA MARIA DAVILA PARTIDA,-97.53334,20.0073,21.85,22.7,20.5
477,10477,SERVICIO DEL VARAL S.A. DE C.V.,-102.4873,19.62127,22.8,23.12,21.6
478,10478,"Sabino Aguirre, S.A. de C.V.",-99.13698,19.4764,,22.69,20.89
479,10479,ATEMAJAC GASOLINERA Y LUBRICANTES SA DE CV,-103.7236,20.12536,20.4,20.2,20
480,10480,JAG Autoservicios S.A. de C.V.,-109.5496,26.9829,22.56,23.09,21.43
481,10481,GI POWER GROUP S.A DE C.V,-105.2999,28.02913,22.24,22.57,20.85
482,10482,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.2858,25.7808,21.88,23.79,21.93
483,10483,SALVADOR PEREZ HERNANDEZ,-102.4647,19.98964,22.99,23.27,21.8
484,10484,SERVICIOS ESPECIALES S.A. DE C.V.,-90.74772,18.60905,23.09,23.39,22.09
485,10485,ROBERTO MONTOTO DORANTES,-99.87922,20.65748,21.1,22.1,19.95
486,10486,SERVICIO TECAMACHALCO SA DE CV,-99.22812,19.42844,,22.61,20.14
487,10487,E.S.G.E.S. S.A DE C.V,-95.24606,16.32541,22.89,22.79,21.89
488,10488,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-106.0845,28.68807,22.15,22.99,20.89
489,10489,SERVICIOS SIMPA SA DE CV,-99.11678,19.39779,,22.9,20.7
490,10490,ESPERANZA DURAN DURAN,-99.4295,18.93275,21.19,21.85,19.99
491,10491,"GRUPO GASOLINERO DE REYNOSA, S.A. DE C.V.",-98.2971,26.06976,21.69,19.28,16.68
492,10492,JOSÉ LUIS RODRÍGUEZ BERLANGA,-97.87601,22.3237,,21.15,18.97
493,10493,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-106.0533,28.62205,22.15,22.99,18.99
494,10494,JESUS MARIA RAMIREZ GARCIA,-102.2486,20.79622,22.75,22.8,20.99
495,10495,COSMOS SERVICIO S. DE R. L.  DE C. V.,-100.4538,20.63593,20.29,22.28,20.29
496,10496,Patria Central SA de CV,-103.2868,20.62459,20.99,22.89,20.99
497,10497,FERNANDO GARZA MAGAÑA,-103.1869,20.15064,21.55,21.88,20.55
498,10498,ORLANDO RAFAEL DZUL CHAN,0,0,,,
499,10499,JAG Autoservicios S.A. de C.V.,-109.637,26.91786,21.88,,20.57
500,10500," ESTACION DE SERVICIOS SIGLO 2000, S.A. DE C.V.",-99.87646,16.87482,,22.99,21.73
501,10501,"LUIS ALVAREZ E HIJOS, S.A. DE C.V.",-117.008,32.53641,,21.99,19.39
502,10502,"SERVICIO OLXO 3, S.A. DE C.V.",-98.16753,18.99112,20.25,21.9,19.55
503,10503,MARIA LYDIA CASTILLO MIRANDA,-98.83388,19.21927,18.89,22.47,20.27
504,10504,SERVICIO LAS HILAMAS SA DE CV,-101.7166,21.13274,21.99,22.29,19.99
505,10505,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.2944,25.65537,,23.79,21.93
506,10506,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.202,25.74791,21.88,23.79,21.93
507,10507,Combustibles Aceites y Derivados S.A. de C.V.,-101.4695,19.63272,20.9,22.3,19.99
508,10508,SERVICIOS FUYIVARA SA DE CV ,-100.9854,25.40172,,20.99,18.99
509,10509,NACIONAL DE COMBUSTIBLES Y LUBRICANTES S.A. DE C.V,-98.88172,19.55025,,22.69,20.24
510,10510,COMBUSTIBLES RODRÍGUEZ GUERRA DE MATAMOROS S.A. DE,-97.58678,25.86231,21.39,17.45,16.39
511,10511,SERVICIO MEZQUITE SA DE CV,-103.3266,20.67908,,21.88,19.78
512,10512,"SERVICIO CUAJIMALPA, S.A. DE C.V.",-99.29348,19.35468,21.59,22.49,20.28
513,10513,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-102.2927,21.90612,,23.19,20.79
514,10514,COMBUSTIBLES PALPOALA SA DE CV,-96.57269,20.0358,21.7,21.8,20.5
515,10515,SUPER SERVICIO VIVA VILLA SA DE CV,-104.5844,24.08578,21.95,23.01,20.9
516,10516,SUPERSERVICIO BARRIGA  S.DE R.L DE C.V.,-101.619,19.51107,22.23,22.65,20.88
517,10517,RAMAY MULTISERVICIOS S.A. DE C.V.,-97.79729,25.77542,21.01,,17.6
518,10518,OPERADORA JILOTEPEC SA DE CV,-99.59727,19.91766,21.49,21.99,19.99
519,10519,"PARAN MEGASERVICIOS, S.A. DE C.V.",-99.30959,20.05352,21.49,21.99,19.69
520,10520,Servicio Serrano SA de CV,-99.65725,19.26743,20.85,21.45,19.35
521,10521,JAG Autoservicios S.A. de C.V.,-109.447,27.08179,,23.2,21.9
522,10522,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",-103.528,25.52417,22.39,22.99,20.89
523,10523,"IMPULSORA AUTOMOTRIZ LOMBANOS, S.A. DE C.V.",-99.08735,19.76951,20.89,21.99,19.99
524,10524,"LUBRICANTES Y COMBUSTIBLES MARINOS, S.A. DE C.V.",-92.39427,14.70463,22.19,,19.96
525,10525,GRUPO GASOLINERO SAMARA SA DE CV,-105.4862,20.76531,19.99,22.29,20.49
526,10526,"SERVICIO HORTA DE ENSENADA, SA DE CV",-116.0605,30.83898,21.49,21.99,20.89
527,10527,GASOLINERA LOS OLIVOS S.A de C.V,-103.752,19.26018,22.79,21.99,19.9
528,10528,MISAEL CHAVEZ YAÑEZ,-102.6949,21.85433,22.09,22.99,20.91
529,10529,FIDEL GARFIAS SUAREZ,-100.4707,19.55316,21.97,22.41,20.59
530,10530,SERVICIO BUSTRI S.A. DE C.V.(E6814),-116.6088,31.8467,20.9,21.8,19.7
531,10531,ESTACION DE SERVICIO DEL RIO NUEVO S DE RL DE CV,-115.4921,32.65784,20.9,21.2,18.9
532,10532,"GASOLINERA TIHUATLAN, SA DE CV.",-97.53487,20.71133,22.79,22.68,21.29
